County,Water_Body_Name,Landmark,Advisory Level,Advisory_Date_of_Recommendation,AdvisoryDetail,Advisory_Detail_Description,Bloom_Date_Created,Bloom_Report_ID,Advisory Level,AdvisoryLevelDescription,Contact_Organization,County,Landmark,Observation_Date,Rec_Land_Manager,Regional_Water_Board,Water_Body_Manager,Water_Body_Name,DetailStaticText,Bloom Longitude Corrected,Bloom_Latitude
San Bernardino,Big Bear Lake,Big Bear at Lagonita Point,Last verified >90 days ago,8/4/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,8/4/2023 11:17,4317,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,SANTA ANA RWQCB,San Bernardino,Big Bear at Lagonita Point,7/27/2023 0:00,,Region 8 - Santa Ana,,Big Bear Lake,Detail,-116.92892,34.25091
San Bernardino,Big Bear Lake,"Big Bear Lake, Pine Oak Lane North Beach (801BBL678)",Last verified >90 days ago,8/24/2023,Advisory based on visual and toxins; Lake-wide advisory; Updates from routine monitoring program-organization,"Advisory applies to the full extent of the lake or reservoir (lake-wide advisory) and is not to limited the location symbolized by this report.  Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",5/24/2023 9:13,4123,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,SANTA ANA RWQCB,San Bernardino,"Big Bear Lake, Pine Oak Lane North Beach (801BBL678)",5/16/2023 0:00,,Region 8 - Santa Ana,,Big Bear Lake,Detail,-116.97000,34.25000
San Bernardino,Glen Helen Regional Park,boat dock,Last verified >90 days ago,6/29/2023,Advisory based on visual and toxins; Updates from routine monitoring program-organization,"Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.  Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",5/25/2021 0:00,2713,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Bernardino Regional Parks,San Bernardino,boat dock,5/13/2021 0:00,Local Park and Recreation Department,Region 8 - Santa Ana,Unknown,Glen Helen Regional Park,Detail,-117.40405,34.20761
San Bernardino,Green Valley Lake,In Between Big Bear And Lake Arrowhead,Last verified >90 days ago,7/28/2023,"Suspected bloom, investigation ongoing; Under investigation","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.  This report is under investigation.",7/28/2023 12:32,4291,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Green Valley Lake Rec,San Bernardino,In Between Big Bear And Lake Arrowhead,7/21/2023 0:00,,Region 6 - Lahontan,,Green Valley Lake,Detail,-117.04508,34.14157
San Bernardino,Metcalf Creek,at Hwy 18 (801BBMC01),Last verified >90 days ago,7/7/2023,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,7/7/2023 10:53,4240,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Dept. of Fish and Wildlife,San Bernardino,at Hwy 18 (801BBMC01),6/28/2023 0:00,,Region 8 - Santa Ana,City Department,Metcalf Creek,Detail,-116.93665,34.23862
San Bernardino,Mill Creek,Hwy 38 and Mentone,Last verified >90 days ago,8/16/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,8/3/2023 10:58,4314,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Bernardino,Hwy 38 and Mentone,7/27/2023 0:00,,Region 8 - Santa Ana,,Mill Creek,Detail,-117.02798,34.09709
San Bernardino,Rathbun Creek,Rathbun Creek below Sandalwood Dr,Last verified >90 days ago,7/7/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",7/7/2023 10:58,4241,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Bernardino,Rathbun Creek below Sandalwood Dr,6/28/2023 0:00,,Region 8 - Santa Ana,,Rathbun Creek,Detail,-116.88735,34.25310
San Bernardino,Rathbun Creek,SMC Random Site 31343,Last verified >90 days ago,7/7/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",7/7/2023 10:52,4239,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Bernardino,SMC Random Site 31343,7/27/2023 0:00,,Region 8 - Santa Ana,,Rathbun Creek,Detail,-116.87125,34.24087
San Bernardino,Yucaipa Regional Park,Yucaipa Regional Park Lower Lake,Last verified >90 days ago,8/31/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,1/10/2023 12:48,3905,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Regional Water Quality Control Board,San Bernardino,Yucaipa Regional Park Lower Lake,9/2/2022 0:00,,Region 8 - Santa Ana,,Yucaipa Regional Park,Detail,-117.04982,34.05215
San Bernardino,Yucaipa Regional Park,Yucaipa Regional Park Middle Lake - SE corner,Last verified >90 days ago,8/31/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,1/10/2023 12:47,3904,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Regional Water Quality Control Board,San Bernardino,Yucaipa Regional Park Middle Lake - SE corner,9/2/2022 0:00,,Region 8 - Santa Ana,,Yucaipa Regional Park,Detail,-117.04735,34.05505
San Diego,Agua Caliente Creek,Agua Caliente Creek at Pacific Crest Trail,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,7/7/2023 10:40,4236,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego RWQCB,San Diego,Agua Caliente Creek at Pacific Crest Trail,6/29/2023 0:00,United States Forest Service,Region 9 - San Diego,,Agua Caliente Creek,Detail,-116.63863,33.29595
San Diego,Agua Hedionda Creek,pond in San Marcos,Last verified >90 days ago,8/24/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/17/2023 18:14,4103,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,pond in San Marcos,5/15/2023 0:00,,Region 9 - San Diego,,Agua Hedionda Creek,Detail,-117.19230,33.16507
San Diego,Black Mountain Creek,at bedrock section,Last verified >90 days ago,8/24/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/17/2023 17:42,4099,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,at bedrock section,5/15/2023 0:00,United States Forest Service,Region 9 - San Diego,United States Forest Service,Black Mountain Creek,Detail,-116.79575,33.13087
San Diego,Boulder Creek,at Three Sisters Falls,Last verified >90 days ago,8/25/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",5/17/2023 18:09,4102,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Diego,at Three Sisters Falls,5/16/2023 0:00,United States Forest Service,Region 9 - San Diego,United States Forest Service,Boulder Creek,Detail,-116.68850,32.97158
San Diego,Chollas Creek,Chollas Creek upstream of National Avenue,Last verified >90 days ago,8/11/2023,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,8/9/2023 14:23,4323,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,Chollas Creek upstream of National Avenue,8/7/2023 0:00,,Region 9 - San Diego,,Chollas Creek,Detail,-117.12241,32.69620
San Diego,Cold Stream,Cuyamaca State Park,Last verified >90 days ago,5/18/2023,Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",5/18/2023 11:12,4104,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CA DFW,San Diego,Cuyamaca State Park,5/10/2023 0:00,,Region 9 - San Diego,,Cold Stream,Detail,-116.56552,32.94023
San Diego,Doane Creek,Doane Creek below Doane Creek Pond,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,7/13/2023 9:55,4269,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,Doane Creek below Doane Creek Pond,7/6/2023 0:00,California State Parks,Region 9 - San Diego,California State Parks,Doane Creek,Detail,-116.90470,33.34204
San Diego,Espinosa Creek,Espinosa Creek above Pine Valley Creek,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,6/22/2023 13:42,4172,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego RWQCB,San Diego,Espinosa Creek above Pine Valley Creek,6/14/2023 0:00,United States Forest Service,Region 9 - San Diego,,Espinosa Creek,Detail,-116.64880,32.74481
San Diego,Harper Creek,Harper Creek about 0.5 miles above Sweetwater River,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,6/28/2023 8:53,4201,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,Harper Creek about 0.5 miles above Sweetwater River,6/20/2023 0:00,California State Parks,Region 9 - San Diego,California State Parks,Harper Creek,Detail,-116.54427,32.93208
San Diego,Japacha Creek,above Hwy 79,Last verified >90 days ago,5/18/2023,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,5/18/2023 13:58,4107,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Diego,above Hwy 79,5/10/2023 0:00,,Region 9 - San Diego,,Japacha Creek,Detail,-116.57176,32.91849
San Diego,Juaquapin Creek,above Sweetwater River,Last verified >90 days ago,5/18/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,5/18/2023 14:03,4108,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Diego,above Sweetwater River,5/8/2023 0:00,,Region 9 - San Diego,,Juaquapin Creek,Detail,-116.56562,32.91468
San Diego,Lake San Marcos,Lake San Marcos,Last verified >90 days ago,7/14/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",7/14/2023 10:09,4272,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,"Mission Environmental, on behalf of CDC",San Diego,Lake San Marcos,7/12/2023 0:00,,Region 9 - San Diego,,Lake San Marcos,Detail,-117.20830,33.11920
San Diego,Lower Otay Reservoir,reservoir-wide,Last verified >90 days ago,8/25/2023,Lake-wide advisory; Updates from routine monitoring program-organization,"Advisory applies to the full extent of the lake or reservoir (lake-wide advisory) and is not to limited the location symbolized by this report.  Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.",6/2/2023 10:52,4148,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,reservoir-wide,6/1/2023 0:00,City Department,Region 9 - San Diego,City Department,Lower Otay Reservoir,Detail,-116.92784,32.60979
San Diego,Pine Valley Creek,Pine Valley Creek near Pine Valley trailhead,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,7/7/2023 10:30,4235,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego RWQCB,San Diego,Pine Valley Creek near Pine Valley trailhead,6/27/2023 0:00,United States Forest Service,Region 9 - San Diego,United States Forest Service,Pine Valley Creek,Detail,-116.54322,32.83572
San Diego,San Diego River,at YMCA,Last verified >90 days ago,8/25/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",5/17/2023 18:05,4101,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,at YMCA,5/16/2023 0:00,,Region 9 - San Diego,,San Diego River,Detail,-117.19470,32.76220
San Diego,San Dieguito River,Arroyo Preserve Park,Last verified >90 days ago,8/25/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",5/17/2023 17:59,4100,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,Arroyo Preserve Park,5/16/2023 0:00,Private entity,Region 9 - San Diego,Private entity,San Dieguito River,Detail,-117.17000,33.02423
San Diego,San Dieguito River,San Dieguito River in Arroyo Preserve,Last verified >90 days ago,2/17/2023,De-posting advisory.,Water Boards recommends removing the posted advisory at this site.,6/29/2022 14:12,3495,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,San Dieguito River in Arroyo Preserve,6/28/2022 0:00,Private entity,Region 9 - San Diego,,San Dieguito River,Detail,-117.17003,33.02423
San Diego,San Felipe Creek,San Felipe Creek ~1mi below Sentenac Cienaga,Last verified >90 days ago,5/18/2023,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,5/18/2023 14:09,4109,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Diego,San Felipe Creek ~1mi below Sentenac Cienaga,5/9/2023 0:00,,Region 7 - Colorado River,,San Felipe Creek,Detail,-116.44470,33.11257
San Diego,San Onofre Creek,west of Beach Club Rd,Last verified >90 days ago,1/3/2023,Under investigation,This report is under investigation.,12/28/2022 11:42,3861,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Regional Water Quality Control Board,San Diego,west of Beach Club Rd,12/17/2022 0:00,,Region 9 - San Diego,,San Onofre Creek,Detail,-117.57875,33.38097
San Diego,San Vicente Reservoir,lake-wide,Last verified >90 days ago,6/27/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",6/27/2023 11:22,4191,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Private,San Diego,lake-wide,5/16/2023 0:00,,Region 9 - San Diego,,San Vicente Reservoir,Detail,-116.92790,32.91649
San Diego,Santa Margarita River,Sandia Creek Drive,Last verified >90 days ago,10/16/2023,Rec general awareness,Water Boards recommends posting “general awareness sign” for HABs at this site and nearby access points.,8/25/2023 14:59,4347,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego Water Board,San Diego,Sandia Creek Drive,8/17/2023 0:00,Other,Region 9 - San Diego,,Santa Margarita River,Detail,-117.23903,33.41032
San Diego,Stonewall Creek,Stonewall Creek above Sweetwater River,Last verified >90 days ago,7/25/2023,Rec algal mat general awareness,Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.,6/16/2023 10:28,4164,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Diego RWQCB,San Diego,Stonewall Creek above Sweetwater River,6/8/2023 0:00,California State Parks,Region 9 - San Diego,,Stonewall Creek,Detail,-116.55409,32.94249
San Francisco,"San Francisco Bay, Central",Central-Western Bay; marine bloom,Last verified >90 days ago,5/25/2023,"Marine bloom present (red tide); Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.  Marine bloom or “red tide” reported in this area. Red tides appear reddish-brown color and can cause marine animal impacts, particularly for fish. CA Water Boards agency recommends people and pets avoid contact with the water during times of any dense blooms or discoloration in the water. People exposed to marine algae blooms via water contact may experience irritation of the eyes, skin, or respiratory system. Report any illnesses of human or animals (domestic and wild) to https://tinyurl.com/HABReport1. More information about marine harmful algal blooms is available on Dept. of Public Health’s Marine Biotoxin Monitoring Program webpage at: https://tinyurl.com/5e8uc9k4.",5/25/2023 8:59,4128,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CeNCOOS,San Francisco,Central-Western Bay; marine bloom,5/22/2023 0:00,,Region 2 - San Francisco Bay,Other,"San Francisco Bay, Central",Detail,-122.34486,37.73048
San Francisco,"San Francisco Bay, Central","Palace of fine arts, crissy field, E beach",Last verified >90 days ago,8/25/2023,Floating/planktonic bloom observed; Suspected illness reported,"Observations at this site include confirmation of harmful algal bloom that forms floating/planktonic blooms. Children and dogs should avoid skin contact with bloom material that may appear as discolored water, milky water, with a surface sheen (like spilled paint), or scum.  Suspected illness was reported and is under investigation by the Interagency HAB-related Illness Workgroup, no determination has been made.",8/8/2023 10:44,4320,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Francisco,"Palace of fine arts, crissy field, E beach",8/6/2023 0:00,,Region 2 - San Francisco Bay,,"San Francisco Bay, Central",Detail,-122.45069,37.80643
San Joaquin,Brookside Lake,I-5 at March Lane in Stockton,Last verified >90 days ago,7/10/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",7/7/2023 17:21,4242,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,San Joaquin,I-5 at March Lane in Stockton,7/7/2023 0:00,,Region 5 - Central Valley,,Brookside Lake,Detail,-121.35993,37.98441
San Joaquin,Holland Cut,near Franks Tract (HOL),Last verified >90 days ago,10/26/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/11/2023 16:36,3964,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,near Franks Tract (HOL),1/1/2023 0:00,,Region 5 - Central Valley,,Holland Cut,Detail,-121.58190,38.01640
San Joaquin,Lodi Lake,east side of lake,Last verified >90 days ago,5/4/2023,Under investigation,This report is under investigation.,5/4/2023 13:02,4088,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,City of Lodi,San Joaquin,east side of lake,4/25/2023 0:00,City Department,Region 5 - Central Valley,,Lodi Lake,Detail,-121.29342,38.14701
San Joaquin,Middle River,near Mildred Island (HLT),Last verified >90 days ago,10/26/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/11/2023 16:32,3963,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,near Mildred Island (HLT),1/1/2023 0:00,,Region 5 - Central Valley,,Middle River,Detail,-121.51080,38.00310
San Joaquin,Old River,at Downstream of the ORT Barrier (ODM),Last verified >90 days ago,9/8/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/11/2023 16:06,3956,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,at Downstream of the ORT Barrier (ODM),1/1/2023 0:00,,Region 5 - Central Valley,,Old River,Detail,-121.54443,37.81096
San Joaquin,Old River,near Franks Tract near Terminous (OSJ),Last verified >90 days ago,11/6/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/30/2023 17:07,4051,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,near Franks Tract near Terminous (OSJ),1/17/2023 0:00,,Region 5 - Central Valley,,Old River,Detail,-121.57890,38.07110
San Joaquin,Old River,near Quimby Island (ORQ),Last verified >90 days ago,10/26/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/11/2023 16:07,3957,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,near Quimby Island (ORQ),1/1/2023 0:00,,Region 5 - Central Valley,,Old River,Detail,-121.56450,38.02720
San Joaquin,Old River,Old River @ Rancho Del Rio,Last verified >90 days ago,9/15/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/23/2023 11:25,4117,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CA Department of Water Resources,San Joaquin,Old River @ Rancho Del Rio,5/11/2023 0:00,,Region 5 - Central Valley,,Old River,Detail,-121.57300,37.97048
San Joaquin,Old River,Old River at Grant Line Canal East of Temporary Barrier (GLE),Last verified >90 days ago,1/18/2023,Bottom/benthic bloom observed,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.",1/18/2023 14:21,3979,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Department of Water Resources (DWR),San Joaquin,Old River at Grant Line Canal East of Temporary Barrier (GLE),1/12/2023 0:00,,Region 5 - Central Valley,,Old River,Detail,-121.43490,37.82025
San Joaquin,San Joaquin River,San Joaquin River @ Buckley Cove,Last verified >90 days ago,9/15/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/23/2023 11:39,4121,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CA Department of Water Resources,San Joaquin,San Joaquin River @ Buckley Cove,5/12/2023 0:00,,Region 5 - Central Valley,,San Joaquin River,Detail,-121.38230,37.97817
San Joaquin,San Joaquin River,San Joaquin River @ Potato Slough,Last verified >90 days ago,9/15/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/23/2023 11:32,4119,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CA Department of Water Resources,San Joaquin,San Joaquin River @ Potato Slough,5/12/2023 0:00,,Region 5 - Central Valley,,San Joaquin River,Detail,-121.56690,38.07664
San Joaquin,Turner Cut,near San Joaquin River (TRN),Last verified >90 days ago,9/13/2023,Updates from routine monitoring program-organization; Visual monitoring only-present bloom,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Visual observation of harmful algal bloom from shoreline or boat. Water testing was not conducted to measure toxicity of bloom according to statewide guidelines. Contact the water or land manager listed above to request water testing due to the confirmed visible bloom.",1/11/2023 16:29,3962,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,San Joaquin,near San Joaquin River (TRN),1/1/2023 0:00,,Region 5 - Central Valley,,Turner Cut,Detail,-121.45420,37.99280
San Joaquin,White Slough,Disappointment Slough @ Bishop Cut,Last verified >90 days ago,9/15/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",5/23/2023 11:36,4120,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CA Department of Water Resources,San Joaquin,Disappointment Slough @ Bishop Cut,5/12/2023 0:00,,Region 5 - Central Valley,,White Slough,Detail,-121.41990,38.04226
San Luis Obispo,Cypress Ridge Golf Course,private lake 950 Cypress Ridge Pkwy Pavillion,Last verified >90 days ago,3/9/2023,"No cyano, other algae present.",Water testing of samples indicated no harmful algal bloom produced by cyanobacteria was present. Other types of nuisance algae are present that are not known to produce toxins.,2/27/2023 10:57,4069,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,private,San Luis Obispo,private lake 950 Cypress Ridge Pkwy Pavillion,2/27/2023 0:00,,Region 3 - Central Coast,Private entity,Cypress Ridge Golf Course,Detail,-120.57759,35.07024
San Luis Obispo,Salinas River,at hwy 41 in Atascadero,Last verified >90 days ago,7/14/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",7/13/2023 16:17,4271,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Private,San Luis Obispo,at hwy 41 in Atascadero,7/13/2023 0:00,,Region 3 - Central Coast,,Salinas River,Detail,-120.66199,35.50060
